Transaction ID,Transactions
431,"NATURES SWEET CORN 380GM TIN, NESCAFE COFFEE GOLD 47.5GM IMP, OXYDENT LEMON FRESH BUBBLE GUM"
432,"NESTLE CREAM ORIGINAL TIN 160GM, NUTRILIGHT CHOCI STICK 50GM, NAYAB HONEY 1000GM BERRY"
433,"NISSIN RAMEN NOODLES 121GM EXTRA HOT CHICKEN (PREMIUM), NEUTROGENA FACE WASH 200ML SPOT CONTROLLING, NAURUS 3000ML"
434,"NATURES MUSHROOM 380GM PIECES & STEMS, OLIVIA FAIRNESS FACE WASH 60ML FAIR&BEAUTIFUL, NATIONAL JAM 200GM MIXED FRUIT"
435,"NESTLE NESVITA MILK 200ML 24PCS, NURPUR MILK 1.5 LITRE, PEPSI 1.5 LITRE BOTTLE"
436,"NAYAB HONEY 1000GM PURE, NEUTROGENA HYDRO BOOST WATER GEL 200ML, NATIONAL SALT 800GM IODIZED"
437,"NATURES WHITE OATS 200GM POUCH, NUMIL MILK POWDER 400GM 3, OLPERS MILK 1 LITRE (TETRA PACK)"
438,"NISSIN RAMEN NOODLES 120GM HOT CARBO, NUTRILIGHT STAWBI STICK 50GM, NAYAB HONEY 500GM BERRY"
439,"NEUTROGENA FACE WASH 200ML OIL BALANCING, OMUNG CREAM PACK 200ML, NATIONAL JAM 385GM MANGO CHUNKY"
440,"NATURES SWEET CORN 380GM TIN, NURPUR FLAVOUR MILK 180ML BADAM ZAFRAN 12S, OXYDENT LEMON FRESH BUBBLE GUM"
441,"MEHRAN SALT 800GM REFINED IODIZED, MILK PAK 1 LITRE, KISAN COOKING OIL 3LITRE BOTTLE"
442,"KOKO KRUNCH NESTLE 450GM, KITKAT CHOCOLATE 4 FINGER BARS, KNORR NOODLES BLAZIN 124.7GM"
443,"MILK PAK WHIPPING CREAM PACK 200ML, MIRINDA 1.5 LITRE BOTTLE, KNORR YAKHNI CHICKEN 5 SACHET"
444,"KINDER JOY SURPRISE EGG 20GM PINK, KITKAT CHOCOLATE 4 FINGER DARK ENGLAND, KRAFT CHEEDAR CHEESE 190GM TIN"
445,"KOLSON ACHARI QEEMA MACARONI BOX 250GM, KNORR NOODLES CHATTPATTA 200GM FAMILY PACK, KOKO KRUNCH NESTLE 70GM"
446,"MILO CEREAL WHOLE GRAIN 450GM, KNORR CUBES PULAO, KNORR SOUP HOT&SOUR REAL CHICKEN & VEGETABLE 53GM"
447,"MIRINDA 2.25 LITRE BOTTLE, KIRI CREAM SQUARE 6PCS, MEHRAN SALT 800GM REFINED IODIZED"
448,"MILK PAK 1 LITRE, KNORR NOODLES CHICKEN 200GM FAMILY PACK, KRAFT CHEEDAR CHEESE 190GM TIN"
449,"KNORR SOUP HOT&SOUR REAL CHICKEN & VEGETABLE 53GM, KINDER JOY SURPRISE EGG 20GM PINK, KISAN COOKING OIL 3LITRE BOTTLE"
450,"KOKO KRUNCH NESTLE 450GM, KITKAT CHOCOLATE 4 FINGER BARS, KNORR NOODLES BLAZIN 124.7GM"
451,"MILK PAK WHIPPING CREAM PACK 200ML, MIRINDA 1.5 LITRE BOTTLE, KNORR YAKHNI CHICKEN 5 SACHET"
452,"KITKAT CHOCOLATE 4 FINGER DARK ENGLAND, KOLSON ACHARI QEEMA MACARONI BOX 250GM, KRAFT CHEEDAR CHEESE 190GM TIN"
453,"MEHRAN SALT 800GM REFINED IODIZED, KNORR NOODLES CHATTPATTA 200GM FAMILY PACK, MILO CEREAL WHOLE GRAIN 450GM"
454,"MIRINDA 2.25 LITRE BOTTLE, KIRI CREAM SQUARE 6PCS, KISAN COOKING OIL 3LITRE BOTTLE"
455,"KNORR CUBES PULAO, KOKO KRUNCH NESTLE 70GM, KNORR NOODLES CHICKEN 200GM FAMILY PACK"
456,"MEHRAN SALT 800GM REFINED IODIZED, KOKO KRUNCH NESTLE 450GM, MILO CEREAL WHOLE GRAIN 450GM"
457,"MILK PAK 1 LITRE, KITKAT CHOCOLATE 4 FINGER BARS, KNORR NOODLES BLAZIN 124.7GM"
458,"MIRINDA 1.5 LITRE BOTTLE, KNORR NOODLES CHATTPATTA 200GM FAMILY PACK, KIRI CREAM SQUARE 6PCS"
459,"KNORR SOUP HOT&SOUR REAL CHICKEN & VEGETABLE 53GM, KINDER JOY SURPRISE EGG 20GM PINK, KRAFT CHEEDAR CHEESE 190GM TIN"
460,"KOLSON ACHARI QEEMA MACARONI BOX 250GM, KNORR NOODLES CHICKEN 200GM FAMILY PACK, MIRINDA 2.25 LITRE BOTTLE"
461,"MEHRAN SALT 800GM REFINED IODIZED, NISSIN RAMEN NOODLES 120GM HOT CARBO, NAYAB HONEY 1000GM BERRY"
462,"NATURES SWEET CORN 380GM TIN, OLIVOLA CANOLA OIL 1X5 LITRE POUCH, OXYDENT LEMON FRESH BUBBLE GUM"
463,"NESCAFE COFFEE GOLD 47.5GM IMP, NUTRILIGHT STAWBI STICK 50GM, NEUTROGENA FACE WASH 200ML OIL BALANCING"
464,"NAYAB HONEY 500GM BERRY, NURPUR FLAVOUR MILK 180ML BADAM ZAFRAN 12S, OLIVER FAIRNESS FACE WASH 60ML FAIR&BEAUTIFUL"
465,"KISAN COOKING OIL 3LITRE BOTTLE, KOKO KRUNCH NESTLE 70GM, NATURES WHITE OATS 200GM POUCH"
466,"MILK PAK WHIPPING CREAM PACK 200ML, KITKAT CHOCOLATE 4 FINGER DARK ENGLAND, KNORR CUBES PULAO"
467,"MEHRAN SALT 800GM REFINED IODIZED, NAYAB HONEY 1000GM PURE, NISSIN RAMEN NOODLES 121GM EXTRA HOT CHICKEN (PREMIUM)"
468,"KRAFT CHEEDAR CHEESE 190GM TIN, NATURES MUSHROOM 330GM WHOLE, OLIVER FACE WASH 60ML FAIR&BEAUTIFUL"
469,"KOKO KRUNCH NESTLE 450GM, MILK PAK 1 LITRE, KINDER JOY SURPRISE EGG 20GM PINK"
470,"MIRINDA 1.5 LITRE BOTTLE, KNORR YAKHNI CHICKEN 5 SACHET, KIRI CREAM SQUARE 6PCS"
471,"MEHRAN SALT 800GM REFINED IODIZED, NUTRILIGHT CHOCI STICK 50GM, NATURES MUSHROOM 380GM PIECES & STEMS"
472,"KNORR NOODLES BLAZIN 124.7GM, KNORR NOODLES CHATTPATTA 200GM FAMILY PACK, OXYDENT LEMON FRESH BUBBLE GUM"
473,"HALEEB CREAM 200ML, HALEEB JUICE 1LITRE CHAUNSA, HILAL BAKETIME CAKE SLICES 6PCS FRUIT"
474,"HARPAL COOKING OIL 1X5 LITRE POUCH, HEINZ FARLEYS RUSK 120GM ORANGE IMP, HILAL CAKE RUSK MINI 6S"
475,"HEMANI OLIVE OIL EXTRA VIRGIN 500ML BOTTLE, HIMALAYA FACE WASH 100ML CHARCOAL, HUB SALT IODISED GREEN 800GM"
476,"HASHMI ISPAGHOL 100GM SOFT PKT, HALEEB JUICE 200ML APPLE, HASHMI ISPAGHOL 290GM JAR"
477,"INDOMIE NOODLES LEMON TARKA FLAVOUR 70GM, HIPARADENT TOOTH PASTE 100GM, HEMANI PURE HONEY 250GM FOR KIDS"
478,"HILAL BAKETIME CAKE SLICES 6PCS FRUIT, HASHMI ISPAGHOL 140GM JAR, HALEEB JUICE 200ML CHAUNSA"
479,"HARPAL COOKING OIL 1X5 LITRE POUCH, HILAL CAKE RUSK MINI 6S, HALEEB JUICE 200ML GRAPE"
480,"HIMALAYA FACE WASH 100ML CHARCOAL, ITALIANO SALT&PEPPER 70GM, HALEEB CREAMYUM 200ML"
481,"HIPARADENT TOOTH PASTE 100GM, HEMANI OLIVE OIL EXTRA VIRGIN 500ML BOTTLE, HASHMI ISPAGHOL 25GM"
482,"HASHMI ISPAGHOL 50GM, HILAL CAKE RUSK MINI 6S, HALEEB JUICE 200ML GRAPE"
483,"HARPAL COOKING OIL 1X5 LITRE POUCH, HEMANI PURE HONEY 250GM FOR KIDS, HALEEB JUICE 1LITRE CHAUNSA"
484,"HILAL BAKETIME CAKE SLICES 6PCS FRUIT, HASHMI ISPAGHOL 290GM JAR, ITALIA OLIVE MASSAGE OIL 125ML"
485,"HALEEB CREAM 200ML, ITALIANO COOL BASIL SEED DRINK 290ML MIX, INDOMIE CUP NOODLE CURRY 60GM"
486,"HIMALAYA FACE WASH 100ML CHARCOAL, ITALIANO LEMON SALT 100GM, HEMANI OLIVE OIL EXTRA VIRGIN 500ML BOTTLE"
487,"HIPARADENT TOOTH PASTE 100GM, HALEEB CREAMYUM 200ML, HASHMI ISPAGHOL 85GM MINI JAR"
488,"HARPAL COOKING OIL 1X5 LITRE POUCH, HUB SALT REFINED RED 800GM, HALEEB JUICE 200ML APPLE"
489,"INDOMIE CUP NOODLE VEGETABLE 60GM, HEMANI PURE HONEY 250GM FOR KIDS, HILAL CAKE RUSK MINI 6S"
490,"HALEEB JUICE 1LITRE CHAUNSA, HILAL BAKETIME CAKE SLICES 6PCS FRUIT, HASHMI ISPAGHOL 100GM SOFT PKT"
491,"COCA COLA 1 LITRE BOTTLE, COMELLE CONDENSED MILK 397GM TIN, DAWN CAKE RUSK 8PCS PACK"
492,"COCA COLA 250ML TIN, DALDA PLANTA OIL 3LITRE BOTTLE, DASHI BREAD CRUMBS 200GM"
493,"COFRESH COCONUT MILK DRINK 290ML MIX, DALDA SUNFLOWER OIL 1X5 LITRE POUCH, DADI JAN PHULKI 200GM"
494,"COLGATE TOOTH PASTE 375GM 2+1(OFFER PACK), DAWN SCHOOL BUN 70GM, DAIRY KING MILK POWDER 850GM"
495,"COLGATE TOOTH PASTE 75ML NATURAL EXTRACTS, COMELLE MILK POWDER 390GM, DALDA BANASPATI 1X5 KG POUCH"
496,"COLGATE MOUTH WASH 250ML PEPPERMINT, DAWN CAKE RUSK 8PCS PACK, DASHI CHICKEN POWDER 100GM"
497,"DADI JAN CHIPS 50GM RINGO RING, DASHI CHICKEN POWDER 1KG POUCH, DAWN CRISPY RUSK"
498,"DASHI CRACKERS 250GM CHINESE SOUP, DADI JAN PHULKI 200GM, DAWN SCHOOL BUN 70GM"
499,"DAQIAN CANDY MIX, DASHI CHICKEN POWDER 18GM, DALDA PLANTA OIL 3LITRE BOTTLE"
500,"COMELLE MILK POWDER 800GM, COCA COLA 1 LITRE BOTTLE, DAWN CAKE RUSK 8PCS PACK"
501,"DAWN CRISPY RUSK, COLGATE TOOTH PASTE 75ML NATURAL EXTRACTS, COFRESH COCONUT MILK DRINK 290ML MIX"
502,"DADI JAN CHIPS 50GM RINGO RING, COMELLE CONDENSED MILK 72GM TIN, DALDA SUNFLOWER OIL 1X5 LITRE POUCH"
503,"DASHI CRACKERS 250GM PARTY MIX, DAWN SCHOOL BUN 70GM, COCA COLA 250ML TIN"
504,"DAIRY KING MILK POWDER 850GM, DASHI CHICKEN POWDER 100GM, COFRESH COCONUT MILK DRINK 290ML MIX"
505,"COLGATE MOUTH WASH 250ML PEPPERMINT, DASHI BREAD CRUMBS 200GM, DAWN CAKE RUSK 8PCS PACK"
506,"DALDA BANASPATI 1X5 KG POUCH, DAQIAN CANDY MIX, COMELLE MILK POWDER 800GM"
507,"DASHI CRACKERS 250GM PARTY MIX, DAWN CRISPY RUSK, DADI JAN PHULKI 200GM"
508,"DAIRY KING MILK POWDER 850GM, COFRESH COCONUT MILK DRINK 290ML MIX, DASHI CHICKEN POWDER 1KG POUCH"
509,"HALEEB CREAM 200ML, DALDA PLANTA OIL 3LITRE BOTTLE, COMELLE CONDENSED MILK 397GM TIN"
510,"HALEEB JUICE 200ML CHAUNSA, DADI JAN CHIPS 50GM RINGO RING, DAWN SCHOOL BUN 70GM"
511,"HALEEB JUICE 1LITRE CHAUNSA, DASHI CHICKEN POWDER 18GM, COCA COLA 1 LITRE BOTTLE"
512,"HARPAL COOKING OIL 1X5 LITRE POUCH, DAIRY KING MILK POWDER 850GM, DADI JAN PHULKI 200GM"
513,"HASHMI ISPAGHOL 100GM SOFT PKT, COLGATE MOUTH WASH 250ML PEPPERMINT, DALDA SUNFLOWER OIL 1X5 LITRE POUCH"
514,"HILAL BAKETIME CAKE SLICES 6PCS FRUIT, DASHI BREAD CRUMBS 200GM, DALDA BANASPATI 1X5 KG POUCH"
515,"HILAL CAKE RUSK MINI 6S, HALEEB CREAMYUM 200ML, DASHI CHICKEN POWDER 100GM"
516,"HIMALAYA FACE WASH 100ML CHARCOAL, DAWN CAKE RUSK 8PCS PACK, DASHI CRACKERS 250GM PARTY MIX"
517,"HIPARADENT TOOTH PASTE 100GM, COMELLE MILK POWDER 800GM, COCA COLA 250ML TIN"
518,"HUB SALT IODISED GREEN 800GM, DADI JAN PHULKI 200GM, DAWN CRISPY RUSK"
519,"HUB SALT REFINED RED 800GM, HALEEB JUICE 200ML APPLE, DALDA PLANTA OIL 3LITRE BOTTLE"
520,"INDOMIE CUP NOODLE CURRY 60GM, DAIRY KING MILK POWDER 850GM, COMELLE CONDENSED MILK 72GM TIN"
521,"INDOMIE CUP NOODLE VEGETABLE 60GM, HALEEB CREAM 200ML, DADI JAN CHIPS 50GM RINGO RING"
522,"INDOMIE NOODLES LEMON TARKA FLAVOUR 70GM, DASHI CHICKEN POWDER 1KG POUCH, COCA COLA 1 LITRE BOTTLE"
523,"ITALIA OLIVE MASSAGE OIL 125ML, DASHI CRACKERS 250GM PARTY MIX, DALDA SUNFLOWER OIL 1X5 LITRE POUCH"
524,"ITALIANO COOL BASIL SEED DRINK 290ML MIX, HALEEB JUICE 200ML CHAUNSA, DASHI BREAD CRUMBS 200GM"
600,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), BH VEAL WITH BONE (KG) (GROSS WEIGHT)"
601,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), BH VEAL BONG BONELESS (KG) (GROSS WEIGHT)"
602,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), BH CHICKEN WHOLE (KG) (GROSS WEIGHT)"
603,"BH MUTTON LEG (KG) (GROSS WEIGHT), BH VEAL MINCE (KG) (GROSS WEIGHT)"
604,"BH VEAL BONELESS (KG) (GROSS WEIGHT), BH CHICKEN WINGS (KG) (GROSS WEIGHT)"
605,"BH MUTTON MIX BOTI (GROSS WEIGHT), BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT)"
606,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), BH MUTTON MIX BOTI (GROSS WEIGHT)"
607,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), BH VEAL BONG BONELESS (KG) (GROSS WEIGHT)"
608,"BH VEAL MINCE (KG) (GROSS WEIGHT), BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT)"
609,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), BH MUTTON LEG (KG) (GROSS WEIGHT)"
610,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), BH VEAL BONELESS (KG) (GROSS WEIGHT)"
611,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), BH VEAL MINCE (KG) (GROSS WEIGHT)"
612,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), BH MUTTON LEG (KG) (GROSS WEIGHT)"
613,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), BH CHICKEN WINGS (KG) (GROSS WEIGHT)"
614,"BH MUTTON MIX BOTI (GROSS WEIGHT), BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT)"
615,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), BH VEAL WITH BONE (KG) (GROSS WEIGHT)"
616,"BH VEAL MINCE (KG) (GROSS WEIGHT), BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT)"
617,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), BH CHICKEN WHOLE (KG) (GROSS WEIGHT)"
618,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), BH MUTTON LEG (KG) (GROSS WEIGHT)"
619,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), BH VEAL WITH BONE (KG) (GROSS WEIGHT)"
620,"BH MUTTON MIX BOTI (GROSS WEIGHT), BH VEAL BONELESS (KG) (GROSS WEIGHT)"
621,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), BH CHICKEN WINGS (KG) (GROSS WEIGHT)"
622,"BH VEAL BONELESS (KG) (GROSS WEIGHT), BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT)"
623,"BH MUTTON LEG (KG) (GROSS WEIGHT), BH VEAL MINCE (KG) (GROSS WEIGHT)"
624,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT)"
625,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), BH MUTTON MIX BOTI (GROSS WEIGHT)"
626,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT)"
627,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), BH VEAL WITH BONE (KG) (GROSS WEIGHT)"
628,"BH MUTTON LEG (KG) (GROSS WEIGHT), BH CHICKEN WHOLE (KG) (GROSS WEIGHT)"
629,"BH VEAL MINCE (KG) (GROSS WEIGHT), BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT)"
630,"BH MUTTON MIX BOTI (GROSS WEIGHT), BH VEAL BONELESS (KG) (GROSS WEIGHT)"
631,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), BH CHICKEN WINGS (KG) (GROSS WEIGHT)"
632,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT)"
633,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), BH MUTTON LEG (KG) (GROSS WEIGHT)"
634,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), BH VEAL MINCE (KG) (GROSS WEIGHT)"
635,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), BH VEAL BONELESS (KG) (GROSS WEIGHT)"
636,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), BH VEAL BONG BONELESS (KG) (GROSS WEIGHT)"
637,"BH MUTTON MIX BOTI (GROSS WEIGHT), BH CHICKEN WHOLE (KG) (GROSS WEIGHT)"
638,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT)"
639,"BH MUTTON LEG (KG) (GROSS WEIGHT), BH VEAL WITH BONE (KG) (GROSS WEIGHT)"
640,"BH VEAL MINCE (KG) (GROSS WEIGHT), BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT)"
641,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), BH VEAL BONG BONELESS (KG) (GROSS WEIGHT)"
642,"BH VEAL BONELESS (KG) (GROSS WEIGHT), BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT)"
643,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), BH MUTTON MIX BOTI (GROSS WEIGHT)"
644,"BH MUTTON LEG (KG) (GROSS WEIGHT), BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT)"
645,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT)"
646,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), BH CHICKEN WINGS (KG) (GROSS WEIGHT)"
647,"BH MUTTON MIX BOTI (GROSS WEIGHT), BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT)"
671,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
672,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
673,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
674,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
675,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
676,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
677,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
678,"BH VEAL BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
679,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
680,"BH VEAL MINCE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
681,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
682,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
683,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
684,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
685,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
686,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
687,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
688,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
689,"BH VEAL BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
690,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
691,"BH VEAL MINCE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
692,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
693,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
694,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
695,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
696,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
697,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
698,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
699,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
700,"BH VEAL BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
701,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
702,"BH VEAL MINCE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
703,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
704,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
705,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
706,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
707,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
708,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
709,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
710,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
711,"BH VEAL BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
712,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
713,"BH VEAL MINCE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
714,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
715,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
716,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
717,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
718,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
719,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
720,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
721,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
722,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
723,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
724,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
725,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
726,"BH VEAL BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
727,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
728,"BH VEAL MINCE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
729,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
730,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
731,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
732,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
733,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
734,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
735,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
736,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
737,"BH VEAL BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
738,"BH VEAL BONG BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
739,"BH VEAL MINCE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
740,"BH VEAL WITH BONE (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
741,"BH CHICKEN BREAST BONELESS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
742,"BH CHICKEN LEG TIKKA (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
743,"BH CHICKEN WHOLE (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
744,"BH CHICKEN WINGS (KG) (GROSS WEIGHT), SHAN MASALA 50GM KORMA 4S PACK"
745,"BH MUTTON FRONT CHOPS (KG) (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
746,"BH MUTTON LEG (KG) (GROSS WEIGHT), SHAN MASALA 90GM TIKKA BOTI"
747,"BH MUTTON MIX BOTI (GROSS WEIGHT), SHAN MASALA 90GM TANDOORI"
